Gene,CYP4Z2P,TCN1,DHRS2,COL9A1,HEPHL1,MYOSLID,MYBPHL,EPGN,LINC00941,FAM83A-AS1,MUC4,KRT13,DMBT1,NCAN,TSPAN1,ZP2,FAM83A,MLC1,CCDC60,BMP1,KCNJ15,ADGRF4,CYP4Z1,PADI1,CLCA2,STON2,SYTL5,AC244153.1,CAPNS2,KRT6C,MUCL1,COL5A3,TFF1,AC008147.2,BPIFB1,AL358334.2,AC011294.1,ADRA1D,LIMA1,HTRA1,LINC01605,LINC02568,CFI,LRRC31,CADPS,PTHLH,GPR1,CERCAM,ANKS4B,MUC6,NRP1,ADGRL3,THY1,AC004870.2,ADAMTS14,COL5A1,COL4A6,LRRC17,BBOX1-AS1,CHL1,SMIM3,ADAMTS12,SPTSSB,CASC18,AC113346.1,SOX8,PLPPR3,GUCY1A2,COL1A1,AKAP1,PCDH7,PCDHB12,MAB21L3,C2CD4A,COL7A1,GALNT10,ITGA3,EPHA8,Z99289.1,AC021087.4,P4HA3,MAST4,PLXDC1,LINC01828,RASGRF2,AL356515.1,HTR7,ZNF385C,MMP2,CYP3A5,PHYHIP,SMIM31,IYD,HOXB-AS3,SLC5A5,AC009041.2,EXTL1,C1QTNF6,CREG2,PLAC9,PRSS3,COL1A2,AC009078.3,SEMA3F,CCDC190,AP000844.2,AGR2,CTSK,POU3F1,MSC,AL035665.1,LINC01116,AC110995.1,PCDHGC5,ARHGAP23,ECM1,SLC45A2,F3,LINC02532,AC005077.4,AKR1B10,SRPX,GTF2IP7,ANKRD36C,AP001528.2,HOXA-AS2,MEG3,FRMD7,DHRS9,LRP1,VCAN,SPAAR,RFX8,LINC01179,HOXD11
6fa2a667-9c36-4526-8a58-1975e863a806,0.0,0.0241,0.0048,9.3767,0.1495,0.0057,0.0,0.0878,0.0,0.0,0.0499,0.087,0.0,0.034,0.313,0.0,0.0487,164.6417,0.0,4.3323,0.0052,0.0,0.0482,0.0,0.0,0.0649,0.1952,0.029,0.0,0.0,0.0,0.779,3.4939,0.0422,0.054,0.0154,0.0,0.0301,9.7333,8.1466,0.0594,0.0162,3.2737,0.0058,0.0025,0.2657,0.0894,8.3351,0.0,0.0579,13.5592,0.0078,1.6469,0.0,0.1918,1.0604,0.0117,0.7233,0.0,0.0062,9.3096,2.4038,1.0485,0.0057,0.0,1.012,0.0998,0.1243,130.7928,24.8716,0.2216,2.1714,0.0111,0.0735,0.5312,2.4101,1.51,0.0999,0.1079,0.0,1.3378,1.6769,0.5279,0.0,0.1837,0.436,0.8703,0.268,4.1026,0.2599,0.0921,0.0,0.0,0.0189,0.0639,0.0,5.7567,0.2989,0.0179,0.4086,0.6349,156.1956,0.0443,11.2782,0.0,0.0,3.5155,2.5384,0.0305,0.1627,0.0,0.0511,0.1505,0.0468,1.3034,2.5257,0.0,4.4829,0.0,0.2433,0.2756,22.3018,0.0773,0.9033,0.3174,1.5293,0.0047,0.0707,0.0434,5.4928,23.3314,0.1309,0.1386,0.0,0.0
6ffd1b8c-6f0b-456a-9160-e0c8021e5897,1.4702,1.2276,0.3417,0.0051,0.0874,0.06,0.0,0.154,0.0,0.0251,0.0136,0.0,0.1761,0.0092,37.9639,0.0,0.0603,0.0499,0.0,11.7298,0.043,0.0094,0.1551,0.0065,0.2954,1.6012,1.6401,0.0254,0.0,0.0762,44.3644,34.4957,492.1624,0.2156,0.9898,0.2694,0.0114,0.0951,20.6411,191.8441,0.897,1.5924,0.6447,0.061,1.0543,11.5431,0.112,22.8615,0.0,0.0113,9.6633,2.2034,11.3926,0.0199,2.0705,97.9786,2.473,6.5248,0.0473,0.2525,32.8891,13.053,6.6888,0.0,0.2212,3.7572,4.8107,0.0876,2015.8324,7.6398,1.4515,1.909,0.039,0.2949,6.3864,14.0441,16.4733,0.0175,0.2314,0.0,4.9174,3.2365,40.0704,0.0039,0.4,0.0765,1.1339,0.4031,36.5584,0.3072,0.3957,0.9355,0.0153,0.2323,0.0,0.0,0.3355,3.4086,0.2249,13.0065,1.114,2389.9327,0.1866,17.328,0.0,1.1227,123.662,13.6284,0.0964,0.8865,0.0,2.1504,0.1155,0.1074,6.3182,14.2962,0.0394,6.9525,0.0114,3.2066,0.5909,36.8932,0.629,0.5369,0.9967,0.6489,10.3308,0.0191,0.1101,51.6459,156.442,0.547,0.5445,0.0,0.06
70ab4f23-23c4-409f-a5cc-18a010c3a24e,0.666,1.5963,9.0623,0.0,0.7328,0.1224,0.0,0.732,0.0,0.3157,0.0107,0.0,0.0065,0.0266,5.6302,1.2861,3.8683,0.0428,0.006,7.0574,0.3582,0.5371,0.3999,0.0877,45.4276,0.4165,0.0127,0.2788,0.0,0.014,810.8545,6.1762,0.9567,0.0217,0.0204,0.0738,0.0,0.0136,17.3198,86.4651,0.5648,0.3483,0.7557,1.4408,0.0209,0.7814,0.6716,12.4267,0.2083,0.0097,11.1511,0.0936,27.5011,0.0257,0.9045,40.8818,0.4189,0.9122,0.1676,0.392,9.2258,4.0867,0.082,0.0512,0.2139,0.586,0.0,0.6928,549.9189,9.6005,3.7727,0.3116,0.2137,118.4751,0.586,5.134,2.2007,0.0,0.0271,0.0,3.3084,1.5564,2.6668,0.0,1.152,2.6137,0.1474,0.4252,98.6709,0.3065,0.7966,1.1933,0.4444,0.1498,0.0667,0.0,0.365,5.4573,0.2174,4.7698,0.0144,354.962,0.0501,18.0569,0.0,0.1608,50.9568,32.6137,0.1864,6.1213,0.3679,17.6163,0.8935,0.0204,3.8905,22.6767,0.0063,6.0064,0.0573,1.8563,2.1816,6.5713,0.2544,0.7137,0.5102,0.2525,0.2194,0.0123,1.6973,16.0152,22.7258,0.1269,0.1692,0.1135,0.2902
71f97b63-c970-44ee-98c2-e02e663d5a40,0.0784,0.1671,0.0238,0.0,0.0092,0.0732,0.0,0.0488,0.0,0.0071,0.0111,0.129,0.0305,0.0129,0.4154,0.0,0.0708,0.0562,0.0,4.4124,1.3085,0.0,0.1431,0.0073,0.0284,0.0367,0.0074,0.0287,0.0178,0.0184,0.0992,2.8422,0.0,0.0418,0.0119,0.019,0.0128,0.0358,6.6676,53.2073,0.247,0.0,0.2607,0.0745,0.0037,0.4363,0.1074,5.2025,0.0041,0.0085,10.8346,0.0358,8.6777,0.0224,0.8201,25.6377,0.0598,0.1203,0.1066,0.8939,5.153,1.7313,0.0621,0.0,0.3742,18.7171,0.0395,0.3524,378.0206,26.1732,0.2572,0.3049,0.0165,3.4969,0.4107,3.3631,0.935,0.0132,0.0119,0.0,1.1171,1.4308,0.7156,0.0043,0.5744,0.0863,0.5671,0.3065,54.2673,0.2279,0.0683,0.0224,0.0069,0.0468,0.2627,0.0,0.0197,3.1195,0.1496,1.0682,0.9672,223.8724,0.0131,4.833,0.0,0.0,7.7002,12.8927,0.0483,5.5657,0.0,0.4126,0.4373,0.089,1.3868,8.9554,0.0111,2.2639,0.0912,0.0512,0.0101,2.8738,0.0139,0.3841,0.1928,0.0758,0.1919,0.0,0.1432,20.0361,26.1308,0.1172,0.3344,0.0,0.0338
72e486b8-a866-4916-b2e4-8b4bb5dcd92d,0.0,0.048,1.3374,0.161,0.2058,0.1179,0.0164,0.0175,0.0,0.0057,0.0432,0.1038,0.0277,0.2747,0.4254,0.0042,0.1208,0.049,0.0042,2.6207,0.117,0.0212,0.0256,0.0059,0.1177,0.271,0.0,0.0923,0.0,0.0691,0.0218,0.586,0.4391,0.0244,0.0239,0.0153,0.0,0.0336,7.4892,20.6679,0.1419,0.0193,0.0709,0.0,0.0147,0.3045,0.1474,7.5205,0.0,0.0188,2.5986,0.0998,3.926,0.0,0.1087,10.9883,0.0791,0.4687,0.0751,0.1034,4.9456,1.1665,0.1692,0.009,0.0,3.7148,0.4237,0.053,169.0731,58.0137,0.3374,0.2862,0.0,0.0251,0.5607,2.6303,6.9775,0.1378,0.0,0.0,0.4331,0.2306,0.3237,0.0,0.171,0.0,0.0041,0.701,27.5363,0.245,0.1832,0.0,0.0125,0.0,0.1487,0.0,1.0432,0.5705,0.0184,0.3252,0.8793,141.4453,0.0599,7.7529,0.0,0.0283,0.0261,4.4397,0.0486,0.627,0.0345,0.4674,0.3219,0.0544,3.4756,6.6607,0.0,1.6817,0.0527,0.0082,0.065,4.1386,0.0056,0.1982,0.0,0.1246,0.1333,0.0,0.2112,13.5897,8.9316,18.1832,0.1808,0.0,0.1361
747083ff-0703-431b-aad4-f2adff739516,0.0,4.7502,0.0218,0.0,0.0564,0.043,0.031,0.422,0.0,0.1512,0.0494,0.1593,1.5201,0.0,11.0582,0.0,0.8816,0.0143,0.0,8.46,0.0528,0.0,0.0121,0.0,1.2826,0.2935,0.0,0.1969,0.3263,4.1287,0.2337,9.6272,0.0555,0.0637,34.5257,0.0579,0.5673,0.1363,13.9763,93.3174,0.7534,3.7777,7.8792,0.0,0.2011,0.2004,1.5028,12.9719,0.0063,0.0,3.2105,0.0624,26.4454,0.0,2.8104,34.9763,0.0118,3.9207,0.122,0.0187,10.7907,4.667,1.2611,0.0854,2.0927,2.5895,0.1305,0.3466,964.5075,36.1699,1.0676,0.2607,0.0,0.0555,0.9814,3.0145,1.1224,0.01,0.0,0.0,1.0263,0.9618,1.525,0.0,0.928,0.3947,0.0786,0.1313,78.4599,0.1641,0.0208,0.0,0.0,0.7135,0.0519,0.0,0.1983,5.9193,0.0387,0.5064,0.5364,483.851,0.0,6.5676,0.0,0.0,0.1778,24.7532,0.0645,73.5665,0.0654,1.4896,0.7236,0.0435,1.2805,19.0125,0.0,11.5027,0.0157,0.1172,0.0,7.639,0.1167,0.6909,0.0756,0.1257,0.1293,0.0,0.0146,9.1877,15.3648,0.4704,0.4933,0.0,0.0129
752ad011-79e0-494f-9868-98bf6feb28f8,0.5448,0.5521,0.0762,0.0373,0.0877,0.0468,0.0,0.206,0.0,0.0168,0.0121,0.0146,0.0589,99.023,1.1289,0.0061,0.0975,0.0056,0.0,2.2325,0.0965,0.0,0.9429,0.0,0.0337,2.0495,0.0132,0.0,0.1692,0.1675,0.6631,0.9266,0.6474,0.0135,0.0,0.0946,0.0152,0.0141,5.1767,11.7498,0.1535,0.1522,0.4922,0.1019,0.0087,0.4428,0.0824,5.0362,0.0049,0.0403,5.8035,0.2094,4.2223,0.0,0.3777,6.1287,0.2356,0.4657,0.2372,0.138,5.0463,1.0855,0.5046,0.0066,0.0,0.8836,0.0469,0.0768,88.4934,21.3379,0.5703,0.137,0.0,0.0863,0.2915,3.1641,1.8631,0.0195,0.0563,0.0,0.3725,0.5773,0.5277,0.0,0.2906,0.0,0.0122,0.3758,9.7193,0.5883,0.0756,0.0,0.002,0.0,0.0231,0.0,0.0655,1.3881,0.012,0.5137,2.6972,58.7096,0.0832,7.0797,0.0,0.0,5.3471,3.6602,0.0573,0.6934,0.0254,0.4594,0.1766,0.0549,1.0302,2.9514,0.0198,9.3444,0.0548,0.0608,0.2395,10.1845,0.0247,0.1981,0.1176,0.1212,0.117,0.0383,0.1642,2.3658,10.4871,0.1976,0.1366,0.0,0.0
75b3fe55-1a63-426e-867e-2ef52f54778d,0.0,0.1117,0.0965,0.0476,0.0865,0.0879,0.0529,0.0621,0.0,0.0074,0.0399,0.147,0.0099,0.1964,0.2907,0.0,0.0442,0.2583,0.0,3.9546,0.2647,0.0055,0.0,0.0038,0.0127,0.205,0.0,0.1343,0.0371,0.6257,0.0094,4.4441,0.3784,0.0198,0.0494,0.0948,0.0,0.0434,4.9577,41.0533,0.2447,0.0917,0.466,0.0119,0.014,0.3008,0.2234,8.7764,0.0129,0.0199,3.2497,0.0067,12.7204,0.0,1.3046,19.6836,0.0421,0.4083,0.0555,0.0064,3.1019,1.3802,0.0895,0.0117,0.0,21.1684,0.9313,0.1701,258.6142,38.8772,0.3542,0.1105,0.0057,0.0,1.5742,2.0684,4.5798,3.5566,0.0864,0.0,1.2693,0.2715,1.5189,0.0068,0.2464,0.1346,0.0322,7.7873,38.1168,0.7795,0.071,0.0058,0.0054,0.0389,0.081,0.0,12.3472,8.0534,0.0422,1.4565,0.7317,133.7909,0.0729,6.906,0.0043,0.0,0.869,9.789,0.0502,3.8948,0.0112,0.6131,0.3871,0.0741,1.0485,12.302,0.0116,1.0968,0.1376,0.0426,0.126,3.1672,0.0072,0.6493,0.0917,0.0754,0.7705,0.0,0.0745,8.2844,6.2715,3.5095,0.4049,0.0,0.0
786e8dbe-442e-4551-87b3-b4c333b04dd4,0.0,0.023,0.0161,0.684,0.1368,0.0489,0.1473,0.0157,0.0,0.0273,0.0296,0.249,0.0018,17.5302,0.5903,0.0,0.1476,0.1401,0.0,6.1536,0.3323,0.0458,0.0767,0.0106,0.051,1.0855,0.0502,0.1522,0.086,0.0592,0.461,5.1738,0.0,0.0037,0.0172,0.0,0.0062,0.0287,6.6108,55.1662,0.2156,0.0773,0.2905,0.0,0.0247,0.7202,0.7374,13.2401,0.0,0.0061,6.994,0.0518,15.2207,0.0,0.996,28.4981,0.4019,0.4276,0.9002,0.1743,4.6121,3.6573,0.5718,0.0216,0.1204,12.951,0.0064,0.3644,338.7416,35.0231,0.9306,0.2674,0.0265,0.0451,1.794,6.409,8.7956,0.3178,0.0916,0.0,1.2509,1.1098,1.9519,0.0105,0.8642,0.1248,0.0846,1.0699,82.1584,0.7231,0.0483,0.0,0.0017,0.1264,0.0047,0.0,13.5709,4.5642,0.1052,1.4903,0.5333,268.9105,0.0973,10.8648,0.008,0.0,0.3624,17.0682,0.0524,3.2612,0.0,0.9586,0.3052,0.0241,3.0181,8.8101,0.0054,5.5175,0.052,0.1927,0.263,9.6566,0.0335,0.3928,0.2073,0.2926,0.2871,0.0104,0.0184,19.9913,18.4308,15.1341,0.4866,0.0,0.0326
790ff5db-b7f3-4946-aaed-305f66b1dd6a,0.0,0.1408,0.004,0.0988,0.6805,0.133,0.0,0.0274,0.0,0.0,0.0057,0.0155,0.0129,0.0044,0.4202,0.0,0.0645,0.0079,0.0088,10.3829,1.2168,0.0267,0.0268,0.0031,0.0651,0.1507,0.0845,0.2781,0.2104,0.0052,0.247,17.1107,0.0,0.0256,0.0,0.0,0.0378,0.221,16.849,250.5446,0.8228,0.0203,0.2755,0.0048,0.0638,0.9084,1.0595,26.89,0.0105,0.0018,13.0902,0.0313,37.0283,0.0,1.7105,113.0794,0.0163,2.3377,0.3258,0.3277,22.5805,20.4203,0.0121,0.0614,2.4184,2.2211,0.0166,0.7791,1643.8472,11.421,2.0522,0.8099,0.0232,0.0131,2.5309,11.1526,3.6667,0.0167,0.11,0.0,6.6934,2.1407,3.4921,0.0091,1.6508,0.3999,0.0869,0.2235,371.8671,0.2521,0.2034,0.0,0.0044,0.1262,0.0164,0.0,0.5913,11.3481,0.1475,1.7766,1.2494,1081.517,0.0222,10.8553,0.007,0.0296,0.8461,69.0553,0.0611,9.4259,0.1356,4.5848,0.2745,0.1381,3.9346,50.8791,0.0796,6.9169,0.1429,0.0173,0.034,21.3838,0.0176,0.2728,0.3112,0.2806,0.3989,0.0454,0.0764,38.987,56.1531,8.085,0.61,0.0,0.0071
791c5768-f0f5-4ab6-86eb-998e5c4b49e3,0.2489,0.0994,1.2651,0.0238,0.2953,0.0783,0.0989,0.0603,0.0,0.0,0.0378,0.0,0.008,0.018,4.5109,0.0,0.0787,0.0521,0.0435,5.9174,0.1635,0.1393,8.9094,0.0558,3.3744,2.9025,1.4082,0.0996,0.0,0.0341,0.3193,2.771,138.4102,0.058,0.6679,0.0316,0.0267,0.0331,15.566,69.2498,0.5064,0.6012,0.2703,2.4584,0.022,4.4905,0.1755,8.018,0.0,0.056,9.7857,0.0533,14.6075,0.0,0.6611,30.962,0.9053,1.4335,0.1296,0.2828,10.8119,4.3797,7.0902,0.2257,0.0866,0.0389,5.8978,1.7794,447.0936,19.0518,1.5446,0.3401,0.1222,12.1028,1.9538,9.8018,9.8972,0.7641,0.033,0.0,1.8257,2.3363,1.6924,0.0,0.6603,0.0,0.1647,0.3635,55.2771,0.3596,0.3036,0.039,0.0744,0.013,0.1013,0.0,0.0876,3.4697,0.0528,1.3634,0.0698,272.3407,0.0244,35.784,0.0058,0.0,90.67,15.7792,1.132,3.271,0.0596,1.0993,0.4006,0.0989,1.7324,4.7505,0.216,8.7526,0.0071,3.315,0.028,3.2282,0.85,0.6437,0.4591,0.119,0.364,0.0,0.3713,12.5533,19.3166,0.2913,0.1904,0.0,0.0352
7e1673f8-5758-4963-8804-d5e39f06205b,0.1349,0.4885,0.2978,0.0103,0.1818,0.0543,0.0,0.0065,0.0,0.0341,0.0533,0.0074,0.0184,0.0125,0.7184,0.0,0.4026,0.1015,0.0,5.547,0.15,0.0127,0.8804,0.0,0.3766,0.5021,0.0268,0.1727,0.1288,0.1404,3.0663,3.3964,0.1314,0.0274,0.0,0.1006,0.0232,0.0861,13.2573,39.462,0.1133,0.2123,0.5437,0.0897,0.0015,0.5696,0.327,5.4028,0.005,0.0332,9.7673,0.0447,9.3168,0.0,0.3949,12.5231,0.2925,0.526,0.0,0.3686,4.7079,1.3597,0.2014,0.0135,0.0751,5.501,0.0634,0.1639,186.313,15.6102,0.4926,0.1557,0.0265,0.0313,0.5412,5.5273,4.7556,0.004,0.0143,0.0,0.9344,2.0237,1.4647,0.0,0.9924,0.0,0.3724,0.5224,42.3049,0.4325,0.1864,0.0,0.0,0.0225,1.3176,0.0,0.707,2.2926,0.0122,1.1123,1.0889,118.7578,0.0369,11.1282,0.01,0.0,7.1732,12.0319,0.7414,6.8538,0.1291,0.9934,1.8146,0.1286,2.5125,3.8804,0.0267,13.5458,0.0649,0.1788,0.1702,2.321,0.0419,0.3795,0.2388,0.4365,0.3888,0.0,0.6264,11.7988,18.977,0.5867,0.1452,0.0,0.0509
7f2a63e6-64d5-4be1-9814-e8416fc9e688,58.1513,3.4263,68.976,0.0,0.1449,0.0407,0.0,0.8241,0.0,1.9255,0.0105,0.0089,1.0274,0.0131,11.2089,8.4656,33.6815,0.0508,0.0,4.6548,0.2716,0.1756,21.7413,0.037,163.7131,2.3764,5.549,0.1349,0.0387,0.1154,104.8289,5.93,1.7893,0.1428,0.0,0.0055,0.0046,0.0603,51.0458,71.3291,0.4763,0.1507,0.2576,0.2693,0.0424,0.6425,0.4979,7.4056,0.4851,21.843,7.419,0.198,16.5295,0.0,0.6954,43.2992,0.1757,1.3051,0.1542,0.6133,5.7514,8.5169,0.083,0.0122,0.0902,0.1535,0.0286,0.6717,627.1814,8.57,3.0439,0.3174,0.1272,23.7461,0.8431,10.3952,2.8013,0.0048,0.0772,0.0,1.7034,1.58,1.81,0.0,1.6664,0.4679,0.0932,0.1768,93.6611,0.6528,0.135,3.2669,0.7946,0.0609,0.1126,0.0,0.1112,5.1827,0.0293,0.5638,0.0,487.6801,0.1395,9.9924,0.0,1.7549,10.4776,24.8619,0.2052,2.1628,0.0621,2.7706,0.794,0.0953,1.998,84.0598,0.0562,3.3239,0.0344,5.5932,9.4484,3.9287,2.9372,0.3563,0.3905,0.1907,0.4014,0.0272,1.336,16.6586,32.7034,0.1383,0.222,0.012,0.0
8183f0fb-2303-4d7b-bccd-55e5031fc7df,0.0095,0.0811,0.0121,0.0,0.0707,0.0096,0.0086,0.0046,0.0,0.0,0.0376,0.0261,0.0097,0.0198,1.8537,0.0044,0.0626,0.0955,0.0,2.6953,0.0147,0.0045,0.0338,0.0,0.0345,0.8192,0.0095,0.0487,0.0454,0.0156,1.5887,2.5033,0.4635,0.0,0.0303,0.0484,0.0,0.0253,4.3003,10.1209,0.2397,0.0136,0.1466,0.0146,0.0041,0.0848,0.0215,2.6921,0.0316,0.0144,4.7325,0.0065,4.8028,0.0,0.1311,4.6231,0.0557,0.285,0.0226,0.0507,2.9671,0.8293,0.1055,0.0,0.0,0.068,3.936,0.1063,76.4974,28.8175,0.031,0.0471,0.0047,0.0441,0.1483,2.3217,1.7261,0.0056,0.0101,0.0,0.1676,0.4278,1.636,0.0,0.2673,0.0,1.2829,0.3919,8.6829,0.2865,0.0967,0.0191,0.0044,0.0079,0.062,0.0,0.0201,0.9065,0.0172,1.2137,0.096,42.7969,0.0223,6.155,0.0035,0.0,2.7114,3.3959,0.1384,1.2734,0.0091,0.1144,1.2168,0.003,1.3527,2.1219,0.0094,2.6495,1.8701,0.0174,0.1115,2.5323,0.0118,0.1046,0.145,0.0896,0.1021,0.0,0.6364,7.2768,1.7026,1.5505,0.1769,0.007,0.0
88db1340-e4bf-451a-87c0-6e9168296f5e,0.3636,0.043,0.0429,0.0026,0.4001,0.0102,0.0183,0.1516,0.0,0.0766,0.0115,0.0111,0.0,0.0047,25.3444,0.0047,0.8201,0.0845,0.0,2.665,0.362,0.771,10.2117,0.0165,1.1501,0.847,0.0067,0.0517,0.3215,5.8719,0.0203,2.246,0.0656,0.0137,0.0214,0.1027,0.052,0.0161,9.8995,9.9196,0.2545,0.0,2.6483,0.0052,0.011,0.1232,0.4669,10.2518,0.0037,0.0172,9.9893,0.0058,3.5855,0.0708,0.4784,6.2485,0.0139,0.1884,0.036,0.0773,8.5073,0.2604,0.4568,0.0152,0.5061,0.0253,0.0059,0.0713,87.5298,10.1694,0.0738,0.0583,0.1041,0.7964,0.1137,4.7003,7.2492,0.0624,0.0963,0.0,0.3438,2.7438,1.4944,0.0,1.8564,0.1944,0.0604,0.5154,8.995,0.3173,0.0985,0.0051,0.0016,0.0337,9.275,0.0,0.167,2.2409,0.0137,0.2733,0.6116,49.4871,0.0356,9.6708,0.0,0.0,17.7438,3.3778,0.0816,1.1074,0.0193,0.2201,0.6962,0.0225,3.711,3.828,0.015,1.7167,0.0035,0.0462,3.3951,1.1533,0.0063,0.1073,0.0993,0.6805,0.0445,0.2813,0.1894,6.5654,1.89,0.1223,0.0494,0.0,0.0076
89128dba-403f-4a96-bb3b-23ed0d5e2147,0.0245,0.3916,0.0624,0.0438,0.1348,0.1109,0.0223,0.1543,0.0,0.2943,0.0056,0.0807,0.0,0.0,1.8838,0.0113,2.9696,0.0512,0.0,17.5669,0.2537,0.1386,0.0348,0.016,0.7822,0.7971,0.0975,0.251,0.0,0.094,0.2761,9.3071,0.3184,0.133,0.0779,0.0,0.014,0.0782,18.8963,68.143,0.1544,0.0175,0.4338,0.0251,0.1228,0.8971,0.3178,15.3897,0.0,0.065,24.1189,3.9216,12.4469,0.0,1.7098,61.7198,0.6498,5.8044,0.0583,0.4555,7.7718,11.5796,1.5372,0.0245,0.0,0.1227,0.0144,1.6572,920.22,17.8359,2.3851,0.3335,0.012,0.2387,2.3878,5.6714,5.7054,0.0,0.2076,0.0,1.7177,2.3911,4.1215,0.0,1.1324,0.0944,0.2369,0.6027,116.2064,0.2394,0.5081,0.0,0.0113,0.0409,0.0,0.0,0.1983,4.0127,0.061,1.5476,0.1649,522.1445,0.2206,5.0962,0.0181,0.0,1.6294,18.3504,1.0963,2.9284,0.3754,1.4921,4.6613,0.1714,5.6708,8.9165,0.0851,3.1753,0.0112,0.0672,0.3976,10.584,0.0456,0.909,0.3857,0.1442,1.3136,0.259,0.3446,19.7024,66.703,0.2159,0.2519,0.0724,0.0
8c09f413-e938-4f2e-a414-84f0e7fcfe41,0.0161,0.0515,0.1162,0.0082,0.1816,0.0405,0.0732,0.1404,0.0,0.0102,0.3477,0.265,0.0055,0.0,4.4087,0.0149,0.22,0.0337,0.0,13.7071,0.5898,0.3036,0.1714,0.0157,0.1635,1.153,0.0053,0.165,0.0513,4.7129,0.0389,11.0636,0.0,0.0218,0.0171,0.2348,0.0553,0.0343,12.5642,80.0087,0.2875,0.0346,0.2745,0.0494,0.0579,3.5372,0.8354,21.488,0.0119,0.2135,6.8058,0.0092,18.1193,0.1291,1.9281,57.9117,0.5185,0.6281,0.1341,0.0638,8.638,9.0134,0.3367,0.145,0.538,0.023,0.0189,0.2573,1164.8877,12.8099,0.9202,0.1328,0.0869,0.127,10.8605,4.4208,16.6091,0.0189,0.0341,0.0,1.6834,6.5956,2.1745,0.0031,1.0428,0.062,0.0593,0.7179,129.7875,0.7524,0.1964,0.0,0.0621,0.1614,0.3916,0.0,0.1643,4.8524,0.0474,1.2868,0.0542,616.6805,0.1197,31.1535,0.0,0.0,0.8939,22.8502,0.2604,3.6295,0.0308,1.1863,0.2675,0.0563,4.6757,18.2829,0.1038,22.7125,0.3507,0.3976,0.9435,4.5591,0.11,0.5703,0.0713,0.3175,0.9862,0.0387,1.0363,25.9933,17.0442,1.9333,0.2916,0.0,0.0486
9087585f-e792-4f33-baaa-56ffe0f745be,0.0,0.1081,0.1355,0.0074,0.6303,0.1021,0.1054,0.0632,0.0,0.0,0.2513,0.3102,0.0025,0.0033,0.4693,0.0201,0.1247,0.097,0.0067,12.3782,0.307,0.0068,0.0309,0.0047,0.1946,0.7475,0.0,0.5385,0.0923,0.7788,0.0,19.5719,0.0,0.0246,2.0521,0.0541,0.0,0.3317,21.1331,91.949,0.8983,0.7264,1.0315,0.0667,0.098,0.558,0.1554,11.1905,0.0375,0.0082,13.2616,2.2243,35.7463,0.0,2.6728,48.3552,0.1822,1.3689,0.138,0.3111,7.8819,4.9457,0.4455,0.0218,0.0,0.2799,0.0,1.1014,716.131,14.4981,1.5172,0.2392,0.0142,0.1278,0.6342,4.0844,4.3357,0.0043,0.0768,0.0,1.9572,2.6718,3.7006,0.0,2.1992,0.0,0.0601,0.3433,59.2167,0.203,0.6072,0.0073,0.0179,0.0969,0.0378,0.0,0.0612,8.7449,0.0263,6.0361,0.1951,384.091,0.1248,34.6149,0.0054,0.0,1.4504,18.2841,0.1954,8.4663,0.0,2.4088,1.7102,0.2075,9.3608,14.6208,0.0216,3.1475,0.0116,0.0464,0.5359,8.6999,0.027,0.2811,0.5135,0.2731,0.8401,0.007,0.2657,14.3408,16.6935,0.6148,0.6459,0.0,0.0
91a2f2af-e4b1-4a0b-ab20-6a36ce63c533,0.0578,184.0605,0.0102,0.1352,0.1087,0.0485,0.0088,0.2567,0.0,0.0244,0.0161,0.0053,0.0378,0.1936,0.6302,0.0045,0.0707,0.0,0.009,1.9608,0.0149,0.0,0.0547,0.0,0.2341,0.0808,0.0639,0.0247,0.046,0.1584,3.8928,0.4767,0.1252,0.0,0.0153,0.0,0.0,0.0051,3.0271,28.9523,0.3743,0.0345,0.0947,0.0099,0.0178,0.217,0.0652,4.5384,0.0,0.0055,3.3447,0.0176,3.327,0.0,0.0581,4.1044,0.078,0.9749,0.0115,2.4608,1.2825,0.5723,8.6171,0.0096,0.0,7.6673,0.0113,0.1464,49.1024,8.7507,0.2061,0.1391,1.3808,0.1207,0.0042,2.1079,0.7398,0.0028,0.1122,0.0,0.3782,0.4354,0.7087,0.0131,0.3336,0.0371,0.0355,0.1836,25.879,0.8516,0.0196,0.0048,0.0238,0.008,0.0084,0.0,0.2339,1.3621,0.0087,0.8816,0.0108,34.9052,0.1659,3.2159,0.0,0.0,1.5263,2.4333,0.0104,0.6485,0.0277,0.3766,0.2801,0.0368,0.9413,1.4388,0.0,1.0243,0.0188,0.2203,0.0434,2.3246,0.1316,0.4364,0.308,0.0482,0.0318,0.0093,0.0041,2.3052,4.6018,0.1379,0.1085,0.0,0.0
